regiao,estado,coduf,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
Sul,SC,42,18/04/2020,16,7164788,962,36,31,1
Sul,SC,42,19/04/2020,17,7164788,975,13,32,1
Sul,SC,42,20/04/2020,17,7164788,1025,50,35,3
Sul,SC,42,21/04/2020,17,7164788,1063,38,35,0
Sul,SC,42,22/04/2020,17,7164788,1091,28,37,2
Sul,SC,42,23/04/2020,17,7164788,1115,24,39,2
Sul,SC,42,24/04/2020,17,7164788,1170,55,42,3
Sul,SC,42,25/04/2020,17,7164788,1209,39,42,0
Sul,SC,42,26/04/2020,18,7164788,1235,26,42,0
Sul,SC,42,27/04/2020,18,7164788,1337,102,43,1
Sul,SC,42,28/04/2020,18,7164788,1476,139,44,1
Sul,SC,42,29/04/2020,18,7164788,1995,519,44,0
Sul,SC,42,30/04/2020,18,7164788,2085,90,46,2
Sul,SC,42,01/05/2020,18,7164788,2104,19,48,2
Sul,SC,42,02/05/2020,18,7164788,2346,242,52,4
Sul,SC,42,03/05/2020,19,7164788,2346,0,52,0
Sul,SC,42,04/05/2020,19,7164788,2519,173,52,0
Sul,SC,42,05/05/2020,19,7164788,2623,104,55,3
Sul,SC,42,06/05/2020,19,7164788,2917,294,59,4
Sul,SC,42,07/05/2020,19,7164788,3082,165,63,4
Sul,SC,42,08/05/2020,19,7164788,3205,123,63,0
Sul,SC,42,09/05/2020,19,7164788,3372,167,64,1
Sul,SC,42,10/05/2020,20,7164788,3429,57,65,1
Sul,SC,42,11/05/2020,20,7164788,3529,100,69,4
Sul,SC,42,12/05/2020,20,7164788,3733,204,73,4
Sul,SC,42,13/05/2020,20,7164788,3828,95,73,0
Sul,SC,42,14/05/2020,20,7164788,4332,504,78,5
Sul,SC,42,15/05/2020,20,7164788,4562,230,79,1
Sul,SC,42,16/05/2020,20,7164788,4678,116,81,2
Sul,SC,42,17/05/2020,21,7164788,4776,98,83,2
Sul,SC,42,18/05/2020,21,7164788,5175,399,85,2
Sul,SC,42,19/05/2020,21,7164788,5413,238,91,6
Sul,SC,42,20/05/2020,21,7164788,5499,86,94,3
Sul,SC,42,21/05/2020,21,7164788,5610,111,98,4
Sul,SC,42,22/05/2020,21,7164788,6458,848,100,2
Sul,SC,42,23/05/2020,21,7164788,6607,149,103,3
Sul,SC,42,24/05/2020,22,7164788,6696,89,105,2
Sul,SC,42,25/05/2020,22,7164788,6875,179,109,4
Sul,SC,42,26/05/2020,22,7164788,7016,141,121,12
Sul,SC,42,27/05/2020,22,7164788,7372,356,126,5
Sul,SC,42,28/05/2020,22,7164788,8000,628,131,5
Sul,SC,42,29/05/2020,22,7164788,8530,530,134,3
Sul,SC,42,30/05/2020,22,7164788,8778,248,136,2
Sul,SC,42,31/05/2020,23,7164788,9037,259,143,7
Sul,SC,42,01/06/2020,23,7164788,9498,461,146,3
Sul,SC,42,02/06/2020,23,7164788,9660,162,148,2
Sul,SC,42,03/06/2020,23,7164788,10034,374,152,4
Sul,SC,42,04/06/2020,23,7164788,10532,498,156,4
Sul,SC,42,05/06/2020,23,7164788,10846,314,159,3
Sul,RS,43,25/02/2020,9,11377239,0,0,0,0
Sul,RS,43,26/02/2020,9,11377239,0,0,0,0
Sul,RS,43,27/02/2020,9,11377239,0,0,0,0
Sul,RS,43,28/02/2020,9,11377239,0,0,0,0
Sul,RS,43,29/02/2020,9,11377239,0,0,0,0
Sul,RS,43,01/03/2020,10,11377239,0,0,0,0
Sul,RS,43,02/03/2020,10,11377239,0,0,0,0
Sul,RS,43,03/03/2020,10,11377239,0,0,0,0
Sul,RS,43,04/03/2020,10,11377239,0,0,0,0
Sul,RS,43,05/03/2020,10,11377239,0,0,0,0
Sul,RS,43,06/03/2020,10,11377239,0,0,0,0
Sul,RS,43,07/03/2020,10,11377239,0,0,0,0
Sul,RS,43,08/03/2020,11,11377239,0,0,0,0
Sul,RS,43,09/03/2020,11,11377239,0,0,0,0
Sul,RS,43,10/03/2020,11,11377239,1,1,0,0
Sul,RS,43,11/03/2020,11,11377239,2,1,0,0
Sul,RS,43,12/03/2020,11,11377239,4,2,0,0
Sul,RS,43,13/03/2020,11,11377239,4,0,0,0
Sul,RS,43,14/03/2020,11,11377239,6,2,0,0
Sul,RS,43,15/03/2020,12,11377239,6,0,0,0
Sul,RS,43,16/03/2020,12,11377239,6,0,0,0
Sul,RS,43,17/03/2020,12,11377239,10,4,0,0
Sul,RS,43,18/03/2020,12,11377239,19,9,0,0
Sul,RS,43,19/03/2020,12,11377239,28,9,0,0
Sul,RS,43,20/03/2020,12,11377239,37,9,0,0
Sul,RS,43,21/03/2020,12,11377239,60,23,0,0
Sul,RS,43,22/03/2020,13,11377239,72,12,0,0
Sul,RS,43,23/03/2020,13,11377239,86,14,0,0
Sul,RS,43,24/03/2020,13,11377239,98,12,0,0
Sul,RS,43,25/03/2020,13,11377239,123,25,1,1
Sul,RS,43,26/03/2020,13,11377239,168,45,1,0
Sul,RS,43,27/03/2020,13,11377239,195,27,2,1
Sul,RS,43,28/03/2020,13,11377239,197,2,2,0
Sul,RS,43,29/03/2020,14,11377239,226,29,2,0
Sul,RS,43,30/03/2020,14,11377239,241,15,3,1
Sul,RS,43,31/03/2020,14,11377239,274,33,4,1
Sul,RS,43,01/04/2020,14,11377239,306,32,4,0
Sul,RS,43,02/04/2020,14,11377239,334,28,5,1
Sul,RS,43,03/04/2020,14,11377239,396,62,5,0
Sul,RS,43,04/04/2020,14,11377239,410,14,6,1
Sul,RS,43,05/04/2020,15,11377239,418,8,7,1
Sul,RS,43,06/04/2020,15,11377239,481,63,7,0
Sul,RS,43,07/04/2020,15,11377239,508,27,8,1
Sul,RS,43,08/04/2020,15,11377239,555,47,9,1
Sul,RS,43,09/04/2020,15,11377239,618,63,12,3
Sul,RS,43,10/04/2020,15,11377239,636,18,14,2
Sul,RS,43,11/04/2020,15,11377239,640,4,15,1
Sul,RS,43,12/04/2020,16,11377239,653,13,16,1
Sul,RS,43,13/04/2020,16,11377239,664,11,16,0
Sul,RS,43,14/04/2020,16,11377239,700,36,18,2
Sul,RS,43,15/04/2020,16,11377239,747,47,19,1
Sul,RS,43,16/04/2020,16,11377239,780,33,19,0
Sul,RS,43,17/04/2020,16,11377239,802,22,22,3
Sul,RS,43,18/04/2020,16,11377239,831,29,24,2
Sul,RS,43,19/04/2020,17,11377239,854,23,24,0
Sul,RS,43,20/04/2020,17,11377239,889,35,27,3
Sul,RS,43,21/04/2020,17,11377239,904,15,27,0
Sul,RS,43,22/04/2020,17,11377239,923,19,27,0
Sul,RS,43,23/04/2020,17,11377239,994,71,29,2
Sul,RS,43,24/04/2020,17,11377239,1061,67,31,2
Sul,RS,43,25/04/2020,17,11377239,1096,35,34,3
Sul,RS,43,26/04/2020,18,11377239,1166,70,35,1
Sul,RS,43,27/04/2020,18,11377239,1228,62,42,7
Sul,RS,43,28/04/2020,18,11377239,1286,58,45,3
Sul,RS,43,29/04/2020,18,11377239,1368,82,50,5
Sul,RS,43,30/04/2020,18,11377239,1466,98,51,1
Sul,RS,43,01/05/2020,18,11377239,1529,63,58,7
Sul,RS,43,02/05/2020,18,11377239,1619,90,62,4
Sul,RS,43,03/05/2020,19,11377239,1666,47,65,3
Sul,RS,43,04/05/2020,19,11377239,1711,45,74,9
Sul,RS,43,05/05/2020,19,11377239,1815,104,79,5
Sul,RS,43,06/05/2020,19,11377239,2050,235,87,8
Sul,RS,43,07/05/2020,19,11377239,2129,79,90,3
Sul,RS,43,08/05/2020,19,11377239,2447,318,91,1
Sul,RS,43,09/05/2020,19,11377239,2493,46,95,4
Sul,RS,43,10/05/2020,20,11377239,2542,49,97,2
Sul,RS,43,11/05/2020,20,11377239,2576,34,105,8
Sul,RS,43,12/05/2020,20,11377239,2917,341,111,6
Sul,RS,43,13/05/2020,20,11377239,2917,0,111,0
Sul,RS,43,14/05/2020,20,11377239,2997,80,120,9
Sul,RS,43,15/05/2020,20,11377239,3597,600,126,6
Sul,RS,43,16/05/2020,20,11377239,3695,98,132,6
Sul,RS,43,17/05/2020,21,11377239,3735,40,142,10
Sul,RS,43,18/05/2020,21,11377239,3735,0,144,2
Sul,RS,43,19/05/2020,21,11377239,3750,15,151,7
Sul,RS,43,20/05/2020,21,11377239,4973,1223,161,10
Sul,RS,43,21/05/2020,21,11377239,5473,500,166,5
Sul,RS,43,22/05/2020,21,11377239,5918,445,172,6
Sul,RS,43,23/05/2020,21,11377239,6336,418,176,4
Sul,RS,43,24/05/2020,22,11377239,6470,134,180,4
Sul,RS,43,25/05/2020,22,11377239,6559,89,197,17
Sul,RS,43,26/05/2020,22,11377239,6785,226,203,6
Sul,RS,43,27/05/2020,22,11377239,7048,263,209,6
Sul,RS,43,28/05/2020,22,11377239,8234,1186,213,4
Sul,RS,43,29/05/2020,22,11377239,8234,0,213,0
Sul,RS,43,30/05/2020,22,11377239,9242,1008,218,5
Sul,RS,43,31/05/2020,23,11377239,9332,90,224,6
Sul,RS,43,01/06/2020,23,11377239,9332,0,232,8
Sul,RS,43,02/06/2020,23,11377239,9919,587,245,13
Sul,RS,43,03/06/2020,23,11377239,10398,479,258,13
Sul,RS,43,04/06/2020,23,11377239,11010,612,265,7
Sul,RS,43,05/06/2020,23,11377239,11583,573,276,11
Centro-Oeste,MS,50,25/02/2020,9,2778986,0,0,0,0
Centro-Oeste,MS,50,26/02/2020,9,2778986,0,0,0,0
Centro-Oeste,MS,50,27/02/2020,9,2778986,0,0,0,0
Centro-Oeste,MS,50,28/02/2020,9,2778986,0,0,0,0
Centro-Oeste,MS,50,29/02/2020,9,2778986,0,0,0,0
Centro-Oeste,MS,50,01/03/2020,10,2778986,0,0,0,0
Centro-Oeste,MS,50,02/03/2020,10,2778986,0,0,0,0
Centro-Oeste,MS,50,03/03/2020,10,2778986,0,0,0,0
Centro-Oeste,MS,50,04/03/2020,10,2778986,0,0,0,0
Centro-Oeste,MS,50,05/03/2020,10,2778986,0,0,0,0
Centro-Oeste,MS,50,06/03/2020,10,2778986,0,0,0,0
Centro-Oeste,MS,50,07/03/2020,10,2778986,0,0,0,0
Centro-Oeste,MS,50,08/03/2020,11,2778986,0,0,0,0
Centro-Oeste,MS,50,09/03/2020,11,2778986,0,0,0,0
Centro-Oeste,MS,50,10/03/2020,11,2778986,0,0,0,0
Centro-Oeste,MS,50,11/03/2020,11,2778986,0,0,0,0
Centro-Oeste,MS,50,12/03/2020,11,2778986,0,0,0,0
Centro-Oeste,MS,50,13/03/2020,11,2778986,0,0,0,0
Centro-Oeste,MS,50,14/03/2020,11,2778986,0,0,0,0
Centro-Oeste,MS,50,15/03/2020,12,2778986,0,0,0,0
Centro-Oeste,MS,50,16/03/2020,12,2778986,2,2,0,0
Centro-Oeste,MS,50,17/03/2020,12,2778986,4,2,0,0
Centro-Oeste,MS,50,18/03/2020,12,2778986,7,3,0,0
Centro-Oeste,MS,50,19/03/2020,12,2778986,7,0,0,0
Centro-Oeste,MS,50,20/03/2020,12,2778986,9,2,0,0
Centro-Oeste,MS,50,21/03/2020,12,2778986,16,7,0,0
Centro-Oeste,MS,50,22/03/2020,13,2778986,21,5,0,0
Centro-Oeste,MS,50,23/03/2020,13,2778986,21,0,0,0
Centro-Oeste,MS,50,24/03/2020,13,2778986,23,2,0,0
Centro-Oeste,MS,50,25/03/2020,13,2778986,24,1,0,0
Centro-Oeste,MS,50,26/03/2020,13,2778986,25,1,0,0
Centro-Oeste,MS,50,27/03/2020,13,2778986,28,3,0,0
Centro-Oeste,MS,50,28/03/2020,13,2778986,31,3,0,0
Centro-Oeste,MS,50,29/03/2020,14,2778986,36,5,0,0
Centro-Oeste,MS,50,30/03/2020,14,2778986,44,8,0,0
Centro-Oeste,MS,50,31/03/2020,14,2778986,48,4,1,1
Centro-Oeste,MS,50,01/04/2020,14,2778986,51,3,1,0
Centro-Oeste,MS,50,02/04/2020,14,2778986,53,2,1,0
Centro-Oeste,MS,50,03/04/2020,14,2778986,60,7,1,0
Centro-Oeste,MS,50,04/04/2020,14,2778986,62,2,1,0
Centro-Oeste,MS,50,05/04/2020,15,2778986,65,3,1,0
Centro-Oeste,MS,50,06/04/2020,15,2778986,66,1,1,0
Centro-Oeste,MS,50,07/04/2020,15,2778986,80,14,2,1
Centro-Oeste,MS,50,08/04/2020,15,2778986,85,5,2,0
Centro-Oeste,MS,50,09/04/2020,15,2778986,89,4,2,0
Centro-Oeste,MS,50,10/04/2020,15,2778986,97,8,2,0
Centro-Oeste,MS,50,11/04/2020,15,2778986,100,3,2,0
Centro-Oeste,MS,50,12/04/2020,16,2778986,101,1,2,0
Centro-Oeste,MS,50,13/04/2020,16,2778986,113,12,4,2
Centro-Oeste,MS,50,14/04/2020,16,2778986,115,2,4,0
Centro-Oeste,MS,50,15/04/2020,16,2778986,121,6,4,0
Centro-Oeste,MS,50,16/04/2020,16,2778986,131,10,5,1
Centro-Oeste,MS,50,17/04/2020,16,2778986,143,12,5,0
Centro-Oeste,MS,50,18/04/2020,16,2778986,161,18,5,0
Centro-Oeste,MS,50,19/04/2020,17,2778986,168,7,5,0
Centro-Oeste,MS,50,20/04/2020,17,2778986,171,3,5,0
Centro-Oeste,MS,50,21/04/2020,17,2778986,173,2,6,1
Centro-Oeste,MS,50,22/04/2020,17,2778986,175,2,6,0
Centro-Oeste,MS,50,23/04/2020,17,2778986,186,11,7,1
Centro-Oeste,MS,50,24/04/2020,17,2778986,213,27,7,0
Centro-Oeste,MS,50,25/04/2020,17,2778986,217,4,7,0
Centro-Oeste,MS,50,26/04/2020,18,2778986,234,17,7,0
Centro-Oeste,MS,50,27/04/2020,18,2778986,238,4,9,2
Centro-Oeste,MS,50,28/04/2020,18,2778986,240,2,9,0
Centro-Oeste,MS,50,29/04/2020,18,2778986,249,9,9,0
Centro-Oeste,MS,50,30/04/2020,18,2778986,255,6,9,0
Centro-Oeste,MS,50,01/05/2020,18,2778986,261,6,9,0
Centro-Oeste,MS,50,02/05/2020,18,2778986,266,5,9,0
Centro-Oeste,MS,50,03/05/2020,19,2778986,272,6,10,1
Centro-Oeste,MS,50,04/05/2020,19,2778986,274,2,10,0
Centro-Oeste,MS,50,05/05/2020,19,2778986,283,9,10,0
Centro-Oeste,MS,50,06/05/2020,19,2778986,288,5,10,0
Centro-Oeste,MS,50,07/05/2020,19,2778986,311,23,10,0
Centro-Oeste,MS,50,08/05/2020,19,2778986,326,15,11,1
Centro-Oeste,MS,50,09/05/2020,19,2778986,346,20,11,0
Centro-Oeste,MS,50,10/05/2020,20,2778986,362,16,11,0
Centro-Oeste,MS,50,11/05/2020,20,2778986,385,23,11,0
Centro-Oeste,MS,50,12/05/2020,20,2778986,405,20,12,1
Centro-Oeste,MS,50,13/05/2020,20,2778986,430,25,13,1
Centro-Oeste,MS,50,14/05/2020,20,2778986,452,22,14,1
Centro-Oeste,MS,50,15/05/2020,20,2778986,479,27,14,0
Centro-Oeste,MS,50,16/05/2020,20,2778986,508,29,15,1
Centro-Oeste,MS,50,17/05/2020,21,2778986,570,62,15,0
Centro-Oeste,MS,50,18/05/2020,21,2778986,613,43,16,1
Centro-Oeste,MS,50,19/05/2020,21,2778986,642,29,16,0
Centro-Oeste,MS,50,20/05/2020,21,2778986,693,51,17,1
Centro-Oeste,MS,50,21/05/2020,21,2778986,746,53,17,0
Centro-Oeste,MS,50,22/05/2020,21,2778986,805,59,17,0
Centro-Oeste,MS,50,23/05/2020,21,2778986,858,53,17,0
Centro-Oeste,MS,50,24/05/2020,22,2778986,924,66,17,0
Centro-Oeste,MS,50,25/05/2020,22,2778986,1023,99,17,0
Centro-Oeste,MS,50,26/05/2020,22,2778986,1100,77,17,0
Centro-Oeste,MS,50,27/05/2020,22,2778986,1186,86,18,1
Centro-Oeste,MS,50,28/05/2020,22,2778986,1262,76,18,0
Centro-Oeste,MS,50,29/05/2020,22,2778986,1356,94,18,0
Centro-Oeste,MS,50,30/05/2020,22,2778986,1418,62,19,1
Centro-Oeste,MS,50,31/05/2020,23,2778986,1489,71,20,1
Centro-Oeste,MS,50,01/06/2020,23,2778986,1568,79,20,0
Centro-Oeste,MS,50,02/06/2020,23,2778986,1646,78,20,0
Centro-Oeste,MS,50,03/06/2020,23,2778986,1802,156,20,0
Centro-Oeste,MS,50,04/06/2020,23,2778986,1925,123,20,0
Centro-Oeste,MS,50,05/06/2020,23,2778986,1997,72,21,1
Centro-Oeste,MT,51,25/02/2020,9,3484466,0,0,0,0
Centro-Oeste,MT,51,26/02/2020,9,3484466,0,0,0,0
Centro-Oeste,MT,51,27/02/2020,9,3484466,0,0,0,0
Centro-Oeste,MT,51,28/02/2020,9,3484466,0,0,0,0
Centro-Oeste,MT,51,29/02/2020,9,3484466,0,0,0,0
Centro-Oeste,MT,51,01/03/2020,10,3484466,0,0,0,0
Centro-Oeste,MT,51,02/03/2020,10,3484466,0,0,0,0
Centro-Oeste,MT,51,03/03/2020,10,3484466,0,0,0,0
Centro-Oeste,MT,51,04/03/2020,10,3484466,0,0,0,0
Centro-Oeste,MT,51,05/03/2020,10,3484466,0,0,0,0
Centro-Oeste,MT,51,06/03/2020,10,3484466,0,0,0,0
Centro-Oeste,MT,51,07/03/2020,10,3484466,0,0,0,0
Centro-Oeste,MT,51,08/03/2020,11,3484466,0,0,0,0
Centro-Oeste,MT,51,09/03/2020,11,3484466,0,0,0,0
Centro-Oeste,MT,51,10/03/2020,11,3484466,0,0,0,0
Centro-Oeste,MT,51,11/03/2020,11,3484466,0,0,0,0
Centro-Oeste,MT,51,12/03/2020,11,3484466,0,0,0,0
Centro-Oeste,MT,51,13/03/2020,11,3484466,0,0,0,0
Centro-Oeste,MT,51,14/03/2020,11,3484466,0,0,0,0
Centro-Oeste,MT,51,15/03/2020,12,3484466,0,0,0,0
Centro-Oeste,MT,51,16/03/2020,12,3484466,0,0,0,0
Centro-Oeste,MT,51,17/03/2020,12,3484466,0,0,0,0
Centro-Oeste,MT,51,18/03/2020,12,3484466,0,0,0,0
Centro-Oeste,MT,51,19/03/2020,12,3484466,0,0,0,0
Centro-Oeste,MT,51,20/03/2020,12,3484466,1,1,0,0
Centro-Oeste,MT,51,21/03/2020,12,3484466,2,1,0,0
Centro-Oeste,MT,51,22/03/2020,13,3484466,2,0,0,0
Centro-Oeste,MT,51,23/03/2020,13,3484466,2,0,0,0
Centro-Oeste,MT,51,24/03/2020,13,3484466,7,5,0,0
Centro-Oeste,MT,51,25/03/2020,13,3484466,8,1,0,0
Centro-Oeste,MT,51,26/03/2020,13,3484466,11,3,0,0
Centro-Oeste,MT,51,27/03/2020,13,3484466,11,0,0,0
Centro-Oeste,MT,51,28/03/2020,13,3484466,13,2,0,0
Centro-Oeste,MT,51,29/03/2020,14,3484466,16,3,0,0
Centro-Oeste,MT,51,30/03/2020,14,3484466,18,2,0,0
Centro-Oeste,MT,51,31/03/2020,14,3484466,25,7,0,0
Centro-Oeste,MT,51,01/04/2020,14,3484466,27,2,0,0
Centro-Oeste,MT,51,02/04/2020,14,3484466,36,9,0,0
Centro-Oeste,MT,51,03/04/2020,14,3484466,44,8,1,1
Centro-Oeste,MT,51,04/04/2020,14,3484466,56,12,1,0
Centro-Oeste,MT,51,05/04/2020,15,3484466,60,4,1,0
Centro-Oeste,MT,51,06/04/2020,15,3484466,76,16,1,0
Centro-Oeste,MT,51,07/04/2020,15,3484466,78,2,1,0
Centro-Oeste,MT,51,08/04/2020,15,3484466,90,12,1,0
Centro-Oeste,MT,51,09/04/2020,15,3484466,108,18,2,1
Centro-Oeste,MT,51,10/04/2020,15,3484466,112,4,2,0
Centro-Oeste,MT,51,11/04/2020,15,3484466,121,9,3,1
Centro-Oeste,MT,51,12/04/2020,16,3484466,123,2,3,0
Centro-Oeste,MT,51,13/04/2020,16,3484466,134,11,4,1
Centro-Oeste,MT,51,14/04/2020,16,3484466,138,4,4,0
Centro-Oeste,MT,51,15/04/2020,16,3484466,151,13,4,0
Centro-Oeste,MT,51,16/04/2020,16,3484466,156,5,5,1
Centro-Oeste,MT,51,17/04/2020,16,3484466,162,6,5,0
Centro-Oeste,MT,51,18/04/2020,16,3484466,171,9,5,0
Centro-Oeste,MT,51,19/04/2020,17,3484466,174,3,5,0
Centro-Oeste,MT,51,20/04/2020,17,3484466,181,7,6,1
Centro-Oeste,MT,51,21/04/2020,17,3484466,181,0,6,0
Centro-Oeste,MT,51,22/04/2020,17,3484466,183,2,6,0
Centro-Oeste,MT,51,23/04/2020,17,3484466,221,38,7,1
Centro-Oeste,MT,51,24/04/2020,17,3484466,240,19,8,1
Centro-Oeste,MT,51,25/04/2020,17,3484466,247,7,9,1
Centro-Oeste,MT,51,26/04/2020,18,3484466,250,3,9,0
Centro-Oeste,MT,51,27/04/2020,18,3484466,257,7,10,1
Centro-Oeste,MT,51,28/04/2020,18,3484466,261,4,11,1
Centro-Oeste,MT,51,29/04/2020,18,3484466,292,31,11,0
Centro-Oeste,MT,51,30/04/2020,18,3484466,297,5,11,0
Centro-Oeste,MT,51,01/05/2020,18,3484466,320,23,11,0
Centro-Oeste,MT,51,02/05/2020,18,3484466,331,11,12,1
Centro-Oeste,MT,51,03/05/2020,19,3484466,337,6,12,0
Centro-Oeste,MT,51,04/05/2020,19,3484466,344,7,13,1
Centro-Oeste,MT,51,05/05/2020,19,3484466,365,21,13,0
Centro-Oeste,MT,51,06/05/2020,19,3484466,379,14,13,0
Centro-Oeste,MT,51,07/05/2020,19,3484466,417,38,13,0
Centro-Oeste,MT,51,08/05/2020,19,3484466,457,40,14,1
Centro-Oeste,MT,51,09/05/2020,19,3484466,502,45,16,2
Centro-Oeste,MT,51,10/05/2020,20,3484466,519,17,18,2
Centro-Oeste,MT,51,11/05/2020,20,3484466,541,22,19,1
Centro-Oeste,MT,51,12/05/2020,20,3484466,591,50,19,0
Centro-Oeste,MT,51,13/05/2020,20,3484466,661,70,20,1
Centro-Oeste,MT,51,14/05/2020,20,3484466,719,58,23,3
Centro-Oeste,MT,51,15/05/2020,20,3484466,779,60,26,3
Centro-Oeste,MT,51,16/05/2020,20,3484466,851,72,27,1
Centro-Oeste,MT,51,17/05/2020,21,3484466,901,50,27,0
Centro-Oeste,MT,51,18/05/2020,21,3484466,937,36,29,2
Centro-Oeste,MT,51,19/05/2020,21,3484466,995,58,32,3
Centro-Oeste,MT,51,20/05/2020,21,3484466,1054,59,32,0
Centro-Oeste,MT,51,21/05/2020,21,3484466,1172,118,34,2
Centro-Oeste,MT,51,22/05/2020,21,3484466,1220,48,37,3
Centro-Oeste,MT,51,23/05/2020,21,3484466,1352,132,37,0
Centro-Oeste,MT,51,24/05/2020,22,3484466,1462,110,40,3
Centro-Oeste,MT,51,25/05/2020,22,3484466,1500,38,41,1
Centro-Oeste,MT,51,26/05/2020,22,3484466,1628,128,43,2
Centro-Oeste,MT,51,27/05/2020,22,3484466,1839,211,46,3
Centro-Oeste,MT,51,28/05/2020,22,3484466,1951,112,51,5
Centro-Oeste,MT,51,29/05/2020,22,3484466,2103,152,56,5
Centro-Oeste,MT,51,30/05/2020,22,3484466,2361,258,57,1
Centro-Oeste,MT,51,31/05/2020,23,3484466,2429,68,61,4
Centro-Oeste,MT,51,01/06/2020,23,3484466,2541,112,66,5
Centro-Oeste,MT,51,02/06/2020,23,3484466,2709,168,70,4
Centro-Oeste,MT,51,03/06/2020,23,3484466,2848,139,76,6
Centro-Oeste,MT,51,04/06/2020,23,3484466,3194,346,82,6
Centro-Oeste,MT,51,05/06/2020,23,3484466,3481,287,88,6
Centro-Oeste,GO,52,25/02/2020,9,7018354,0,0,0,0
Centro-Oeste,GO,52,26/02/2020,9,7018354,0,0,0,0
Centro-Oeste,GO,52,27/02/2020,9,7018354,0,0,0,0
Centro-Oeste,GO,52,28/02/2020,9,7018354,0,0,0,0
Centro-Oeste,GO,52,29/02/2020,9,7018354,0,0,0,0
Centro-Oeste,GO,52,01/03/2020,10,7018354,0,0,0,0
Centro-Oeste,GO,52,02/03/2020,10,7018354,0,0,0,0
Centro-Oeste,GO,52,03/03/2020,10,7018354,0,0,0,0
Centro-Oeste,GO,52,04/03/2020,10,7018354,0,0,0,0
Centro-Oeste,GO,52,05/03/2020,10,7018354,0,0,0,0
Centro-Oeste,GO,52,06/03/2020,10,7018354,0,0,0,0
Centro-Oeste,GO,52,07/03/2020,10,7018354,0,0,0,0
Centro-Oeste,GO,52,08/03/2020,11,7018354,0,0,0,0
Centro-Oeste,GO,52,09/03/2020,11,7018354,0,0,0,0
Centro-Oeste,GO,52,10/03/2020,11,7018354,0,0,0,0
Centro-Oeste,GO,52,11/03/2020,11,7018354,0,0,0,0
Centro-Oeste,GO,52,12/03/2020,11,7018354,0,0,0,0
Centro-Oeste,GO,52,13/03/2020,11,7018354,3,3,0,0
Centro-Oeste,GO,52,14/03/2020,11,7018354,3,0,0,0
Centro-Oeste,GO,52,15/03/2020,12,7018354,3,0,0,0
Centro-Oeste,GO,52,16/03/2020,12,7018354,3,0,0,0
Centro-Oeste,GO,52,17/03/2020,12,7018354,6,3,0,0
Centro-Oeste,GO,52,18/03/2020,12,7018354,8,2,0,0
Centro-Oeste,GO,52,19/03/2020,12,7018354,12,4,0,0
Centro-Oeste,GO,52,20/03/2020,12,7018354,15,3,0,0
Centro-Oeste,GO,52,21/03/2020,12,7018354,20,5,0,0
Centro-Oeste,GO,52,22/03/2020,13,7018354,21,1,0,0
Centro-Oeste,GO,52,23/03/2020,13,7018354,23,2,0,0
Centro-Oeste,GO,52,24/03/2020,13,7018354,27,4,0,0
Centro-Oeste,GO,52,25/03/2020,13,7018354,29,2,0,0
Centro-Oeste,GO,52,26/03/2020,13,7018354,39,10,1,1
Centro-Oeste,GO,52,27/03/2020,13,7018354,49,10,1,0
Centro-Oeste,GO,52,28/03/2020,13,7018354,56,7,1,0
Centro-Oeste,GO,52,29/03/2020,14,7018354,58,2,1,0
Centro-Oeste,GO,52,30/03/2020,14,7018354,61,3,1,0
Centro-Oeste,GO,52,31/03/2020,14,7018354,65,4,1,0
Centro-Oeste,GO,52,01/04/2020,14,7018354,71,6,1,0
Centro-Oeste,GO,52,02/04/2020,14,7018354,73,2,1,0
Centro-Oeste,GO,52,03/04/2020,14,7018354,88,15,2,1
Centro-Oeste,GO,52,04/04/2020,14,7018354,103,15,2,0
Centro-Oeste,GO,52,05/04/2020,15,7018354,115,12,3,1
Centro-Oeste,GO,52,06/04/2020,15,7018354,119,4,5,2
Centro-Oeste,GO,52,07/04/2020,15,7018354,133,14,5,0
Centro-Oeste,GO,52,08/04/2020,15,7018354,158,25,7,2
Centro-Oeste,GO,52,09/04/2020,15,7018354,179,21,7,0
Centro-Oeste,GO,52,10/04/2020,15,7018354,191,12,8,1
Centro-Oeste,GO,52,11/04/2020,15,7018354,209,18,10,2
Centro-Oeste,GO,52,12/04/2020,16,7018354,229,20,14,4
Centro-Oeste,GO,52,13/04/2020,16,7018354,233,4,15,1
Centro-Oeste,GO,52,14/04/2020,16,7018354,284,51,15,0
Centro-Oeste,GO,52,15/04/2020,16,7018354,304,20,15,0
Centro-Oeste,GO,52,16/04/2020,16,7018354,318,14,16,1
Centro-Oeste,GO,52,17/04/2020,16,7018354,335,17,16,0
Centro-Oeste,GO,52,18/04/2020,16,7018354,378,43,18,2
Centro-Oeste,GO,52,19/04/2020,17,7018354,393,15,18,0
Centro-Oeste,GO,52,20/04/2020,17,7018354,403,10,19,1
Centro-Oeste,GO,52,21/04/2020,17,7018354,421,18,19,0
Centro-Oeste,GO,52,22/04/2020,17,7018354,438,17,21,2
Centro-Oeste,GO,52,23/04/2020,17,7018354,453,15,23,2
Centro-Oeste,GO,52,24/04/2020,17,7018354,486,33,24,1
Centro-Oeste,GO,52,25/04/2020,17,7018354,506,20,25,1
